"NAME"	"X"	"Y"	"FOSL1"	"VDR"	"SP100"	"ELF4"	"BNC2"	"OLIG2"	"SOX11"	"ASCL1"	"SALL2"	"POU3F3"
"BT749-P9-F07"	1.063786025	-0.244106263	0	0	0.00335753232334829	0	0	0.130620549338759	0.316972178813008	0.391671823768422	0.129042748239386	0
"BT749-P9-F08"	-0.219190459	1.264267003	0	0	0.0470303774393201	0	0	0	0.555226025756556	0.110900521248376	0.441705154354556	0
"BT749-P9-F09"	-0.725627335	1.15373469	0	0	0.0312118550652569	0	0	0.374067480501865	0.400116349367493	0	0.0570889768649549	0
"BT749-P9-F11"	0.180049859	0.63564775	0	0	0.0355473236592049	0	0	0.40409178252515	0.550070151824518	0.297726924833976	0	0
"BT749-P9-G01"	0.045332628	1.28349063	0	0	0.0658164305655479	0	0	0.316364304283938	0.738442059155669	0	0	0
"BT749-P9-G03"	1.530797626	1.739299959	0	0	0.0914700301557771	0	0	0	0.726795715605644	0	0	0
"BT749-P9-G05"	-0.241515261	0.506795277	0	0	0.0291944033286075	0	0	0.372866508420934	0.545621499538025	0.242080652239248	0.329440662301495	0
"BT749-P9-G06"	-0.456802148	1.473798811	0	0	0.0659718447254933	0	0	0.0306050073471233	0.544115801841058	0.408409133348696	0	0
"BT749-P9-G07"	0.276196475	0.694041821	0	0.0221356087641301	0.0868911771226694	0	0	0.54888662823556	0.595617507157767	0.495194313598733	0.403349417125147	0
"BT749-P9-G08"	-0.403175908	0.544815463	0	0	0.0131219400818788	0	0	0.332867073584266	0.536279329736389	0	0	0
"BT749-P9-G09"	0.416762473	1.361244486	0	0	0.04084460063923	0	0	0.226376172713914	0.486956323359987	0	0.0791214673302923	0
"BT749-P9-G10"	0.093743696	0.176727748	0	0	0.0256653289607912	0	0	0.130405787272522	0.564602415960396	0.227080454733223	0	0
"BT749-P9-G11"	0.353067036	1.229873054	0	0	0.0422345310508169	0	0	0.587572058324856	0.632609761940069	0	0	0
"BT749-P9-G12"	0.060323869	1.181232834	0	0	0	0	0	0.467192268565615	0.609818974072342	0.234827035604879	0.227002989710005	0
"BT749-P9-H02"	0.426663019	0.968242752	0	0	0.0293791409149576	0	0	0.09529501525941	0.527667195181767	0	0.365166687280624	0
"BT749-P9-H03"	-0.03415455	1.121898778	0	0	0.0297471499163377	0	0	0.551133152481067	0.590598514834544	0.274721927093907	0	0
"BT749-P9-H04"	-0.644880383	1.605537115	0	0	0.0512236274152049	0	0	0.425115858483102	0.57753772799343	0.400087427533539	0.402051861738496	0
"BT749-P9-H06"	-0.783922944	0.890657505	0	0.0231982296297773	0	0	0	0.507982932067367	0.627431074406561	0	0.477794494841948	0
"BT749-P9-H07"	-0.477303454	1.518530722	0	0.0143071034111525	0.0546808593883294	0	0	0.505524471572284	0.460800529275554	0.377763189930676	0.446307150792546	0
"BT749-P9-H08"	-0.477591698	1.247995299	0	0	0.0893997962515991	0	0	0.396829433706341	0.485039980836575	0	0.388539984978834	0
"BT749-P9-H09"	-0.220238983	1.219429164	0	0	0.0335709247195222	0	0	0.490250932519498	0.514845951156079	0	0.273455472552118	0
"BT749-P9-H10"	-0.734781755	1.350563216	0.131960001291261	0	0.0728276618189328	0	0	0.323824460269018	0.457777727080886	0	0	0
"BT749-P9-H11"	-0.102315555	0.842822679	0	0	0.0293791409149576	0	0	0	0.584073824814354	0	0.18399335382714	0
"BT771-P10-A02"	2.118684873	-1.872175328	0	0	0.0335709247195222	0	0.165166946979398	0	0.263200520150113	0	0.137385164338629	0
"BT771-P10-A06"	2.059078078	-2.220483762	0.15058890560499	0	0.781483975400817	0	0.102318731093664	0	0	0	0.323575711953831	0
"BT771-P10-A08"	0.90183966	0.900113062	0	0	0.0708688569350929	0	0	0.43613654346106	0.508036091117524	0.598740277916534	0	0
"BT771-P10-A11"	0.531376959	1.055937681	0	0	0.0620644981570552	0	0	0.215906521984854	0.512712879418709	0.279111656254512	0	0
"BT771-P10-A12"	0.319061983	-0.457275927	0.344020782863323	0	0.0498908776851072	0	0	0	0.514378272325961	0.101216121434432	0.0374751296403354	0
"BT771-P10-B01"	2.178947441	-2.524627926	0	0	0	0	0	0	0	0	0.0976834296547998	0
"BT771-P10-B03"	2.226873279	-2.15815508	0	0	0	0	0.500231804735864	0	0	0	0.0739796878514558	0
"BT771-P10-B04"	0.487412068	-0.465125829	0.182893039488382	0	0.0129231272508544	0	0	0	0.058746164463253	0.30760968406721	0	0
"BT771-P10-B06"	2.623363963	-2.516633327	0	0	0.45663905768857	0	0	0	0.564739297569211	0	0	0
"BT771-P10-B07"	2.031103433	-2.370667253	0.0265267177583741	0	0.00849939514342796	0	0	0	0	0	0.150016433509216	0
"BT771-P10-B08"	0.145702916	1.329041544	0.251598964550541	0	0.0939258671171782	0.105159113580734	0	0.175031083983271	0.529058824871388	0.284968540883234	0.579886152663664	0
"BT771-P10-B10"	2.306614978	-2.07620794	0	0	0.0600045274521188	0.602464670822675	0	0	0.342466378454835	0	0	0
"BT771-P10-B12"	1.965108317	-1.728364966	0	0	0.0197757187673894	0	0	0	0.37507842175505	0	0	0
"BT771-P10-C04"	2.340145683	1.577388496	0	0.0194603161945015	0.0933819175573693	0	0	0	0.734392644894886	0	0.136376531284739	0
"BT771-P10-C05"	1.947077279	-1.389098336	0	0	0.0623797249909067	0	0	0	0.395473781468512	0	0.297780310867205	0
"BT771-P10-C06"	1.097879271	1.494967383	0	0	0.0651962400970866	0	0	0.360588335028823	0.549807795407622	0.33045036039485	0	0
"BT771-P10-C09"	1.599429331	-2.349101217	0	0	0.518350208557447	0	0	0	0.1123307515941	0	0.192903234148811	0
"BT771-P10-C12"	0.7210751	-1.233923029	0.321988858364224	0	0.0633224731498206	0	0.229276605414745	0	0.152041246991456	0.076813217964341	0	0
"BT771-P10-D02"	2.217085212	-2.297481148	0	0	0.18028042553664	0	0.148320370644582	0	0.0889604982490561	0	0.19804155347995	0
"BT771-P10-D04"	2.051815691	-2.086532994	0	0	0.0389180515244354	0	0.201052659722083	0	0.218348979661674	0	0.0180515905390915	0
"BT771-P10-D07"	0.211472563	-0.976113862	0	0.00428238202515999	0.040495651865013	0	0	0	0.18144797928525	0	0.477794494841948	0
"BT771-P10-D08"	1.072334318	-0.772499385	0.0797808262180121	0	0.052216225399007	0	0.0094539465879969	0	0.469834715457356	0.702931790640306	0.146848668291938	0
"BT771-P10-D09"	0.660164038	-1.099462711	0	0	0.0711723543983825	0	0	0	0.352584210706423	0	0	0
"BT771-P10-D12"	0.90139898	1.126901883	0	0	0.0518863368519531	0	0	0.34682660788968	0.499903042193756	0.39718832832854	0.0598536348754464	0
"BT771-P10-E03"	0.969379902	0.891245184	0	0.0545884088598258	0.0348303658836078	0.415479322150171	0	0.0943992313778682	0.323325766822179	0.132889073680134	0	0
"BT771-P10-E04"	1.642619917	-0.975173388	0.0871538027350992	0	0.05872602606087	0	0	0	0.382230485815643	0	0	0
"BT771-P10-E05"	-0.502081023	1.182645098	0	0	0.162305165150505	0.15508738557649	0	0.382050412569233	0.471431667560199	0	0.211345821377747	0
"BT771-P10-E06"	1.238903041	-1.252559387	0	0	0.0960855374718908	0	0.0149952043257087	0	0.367002406834955	0.41034577856661	0	0
"BT771-P10-E09"	2.396497163	-2.533324754	0	0.184915967224227	0.0707178412891083	0	0.545878732849281	0	0	0	0.355028454526256	0
"BT771-P10-E11"	0.712851728	1.741859373	0	0	0	0	0	0.410421611845823	0.412435694160859	0.0872429327560886	0.203283677242021	0
"BT771-P10-E12"	1.970892978	-1.511764995	0	0	0.0403211774779045	0.296751290688053	0	0	0	0	0.0623951133594339	0
"BT771-P10-F08"	1.815679559	-1.903474517	0	0	0.147467511389682	0	0.365463627950307	0	0	0	0	0
"BT771-P10-F09"	-0.687241733	1.038853773	0	0.0279351661715744	0.111492065704967	0	0	0.469763761727139	0.47850388401565	0.434688822093602	0	0
"BT771-P10-G05"	1.84007817	-0.812493909	0.159261344675336	0	0.052381902758194	0	0	0	0.435762601663112	0	0	0
"BT771-P10-G07"	1.964592809	-1.409751813	0	0.047118164237724	0.0793228007675935	0	0.639278688236278	0	0.0736012410599199	0	0	0
"BT771-P10-G08"	2.440499802	-2.482251482	0.454517199109124	0.0104499690982675	0.137541531551661	0	0.120160716399967	0	0.00406355869369318	0	0	0
"BT771-P10-G09"	1.065229757	1.480576316	0	0	0.0647285314459302	0.0743912385180044	0	0.325816661015033	0.441112391207638	0.322973736129327	0.0124155289616333	0
"BT771-P10-G10"	0.934772633	0.217205208	0	0	0.102174546964845	0	0	0.17486153498361	0.427036399101144	0.400169588239753	0.279960550223862	0
"BT771-P10-G12"	1.464866597	-2.286803993	0	0	0.265831522072611	0	0	0	0	0	0.0102688533299576	0
"BT771-P10-H02"	1.490867989	1.320615644	0	0	0.0436156644344825	0	0	0	0.548484606522409	0.492447798562418	0	0
"BT771-P10-H03"	1.591673443	1.274130889	0	0	0.0288263943272274	0	0	0	0.557438945099068	0.594491395680868	0.096500059142174	0
"BT771-P10-H05"	1.618718151	-1.733371017	0	0	0.0437886726502707	0	0	0	0.258443884243786	0	0	0
"BT771-P10-H09"	1.061634497	-2.277540564	0	0	0.483323375716927	0	0	0	0	0	0.253127104827916	0
"BT771-P10-H10"	1.944328354	-1.502715192	0	0	0.0639485283035628	0	0.385238790590991	0	0.179360534750818	0.121715217634957	0	0
"BT771-P10-H11"	1.378470632	-1.525623936	0.641269333653081	0	0.100472322062047	0.0968180812098474	0	0	0.323645157242748	0	0	0
"BT771-P12-A08"	1.691444721	-1.455888102	0	0.0253135030602683	0.0241610371862255	0	0	0	0.57681909954715	0	0	0
"BT771-P12-A12"	1.106845643	-0.680805444	0	0	0.0392699326412928	0	0	0	0.330831441705545	0	0	0
"BT771-P12-B03"	1.755583567	-1.40856029	0	0	0.0286416567408772	0	0	0	0.572256379253311	0	0	0
"BT771-P12-B04"	1.168226317	-0.887725673	0	0	0.0252899891028099	0	0.862015301522098	0	0.687898525100665	0.294722190435273	0	0
"BT771-P12-B06"	-1.277793499	-0.964786015	0	0.0170308419226859	0.0918805581254442	0	0	0	0.642031779346847	0	0	0
"BT771-P12-B12"	1.979954542	-1.611588156	0.90966588650007	0.0191913714388245	0.0639485283035628	0	0	0	0.774099718252022	0	0	0
"BT771-P12-C01"	0.980452432	0.533003761	0	0	0.0497237341545999	0	0	0	0.517868753350748	0	0	0
"BT771-P12-C03"	-1.498894464	-1.066362834	0	0	0.052381902758194	0	0	0	0.486922102957783	0.0439055076766717	0.783809957229766	0
"BT771-P12-C10"	1.580633701	-1.286614338	0	0	0.0502236985748016	0	0	0.0342559624731547	0.718731107486283	0	0	0
"BT771-P12-C11"	-0.935092691	-0.59081127	0	0.0229330728284057	0.0546808593883294	0	0	0	0.649560267831681	0	0	0
"BT771-P12-D03"	-1.407901926	-0.757132476	0	0.0396977611196395	0	0	0	0	0.57483431621933	0	0	0
"BT771-P12-D05"	1.334285682	0.749928558	0	0	0.0366176287229797	0	0	0	0.839951178892856	0	0	0
"BT771-P12-D06"	1.692635328	-1.228571954	0	0	0.142451739303142	0	0	0	0.673833939794906	0	0	0
"BT771-P12-E11"	0.819064399	0.473246597	0	0	0.0571176361225674	0	0	0	0.477226322333375	0	0	0
"BT771-P12-F06"	-0.412704582	-0.582735813	0	0.0466297174983552	0.0133206062957713	0	0	0	0.746004768042707	0	0	0
"BT771-P12-F09"	0.935917804	1.004596572	0	0	0.0129231272508544	0	0	0	0.784856331344748	0.758683698428738	0	0
"BT771-P12-G04"	1.654852576	-1.092718962	0	0	0.0410190750263385	0	0	0	0.413131509005669	0	0	0
"BT771-P12-G10"	1.351034175	-0.605879177	0	0	0	0	0	0	0.471465887962403	0	0	0
"BT771-P12-H09"	1.919089265	-1.691555737	0	0.0107270878606033	0.0299304213313677	0	0	0	0	0	0	0
"BT771-P12-H11"	0.536256	0.423047026	0	0	0	0	0	0	0.630145892981396	0	0	0
"BT771-P6-A01"	2.199751756	1.968684764	0	0.0557766303155964	0.0743216903942568	0	0	0	0.65613058505481	0.11955556478589	0.0240151550961403	0
"BT771-P6-A02"	2.020618313	1.64213438	0	0	0.118975404123469	0	0	0	0.701620906384386	0.678530060894589	0	0
"BT771-P6-A03"	1.084782933	-0.149645092	0	0	0.0216934708542626	0	0	0.467602011981463	0.402454743518085	0.53425586078187	0.0262729014689134	0
"BT771-P6-A04"	2.533889774	-2.378932022	0.84251763253307	0.0253135030602683	0.709685565848692	0	0	0	0.219170269314565	0	0	0
"BT771-P6-A05"	-1.67957346	-0.886294867	0	0	0.0917442041926619	0	0	0.531804566519724	0.364606978680689	0.199533143663865	0.270445144055087	0
"BT771-P6-A06"	-0.903637455	0.60089505	0	0.0325963436272653	0.290624479097859	0	0	0.267731999547869	0.414785495112186	0.585594564922208	0.0698621120911493	0
"BT771-P6-A08"	1.043666524	-0.821921956	0.153844578524602	0	0.074022591444928	0	0.127758192001943	0	0.323816259253767	0.500440861552718	0.410546524336439	0
"BT771-P6-A09"	1.29143127	-1.550535795	0.159808634519581	0	0.0810602137820772	0	0.0567094910704813	0	0.414831122315124	0	0.0820141508056	0
"BT771-P6-A10"	2.492499431	-2.594900875	0.917524407340513	0	0.644103722694383	0	0	0	0	0	0	0
"BT771-P6-A11"	1.001837343	1.124381346	0	0.0351522159532686	0.0698073488992396	0	0	0	0.415447089554793	0.697837826855005	0.627342078338121	0
"BT771-P6-A12"	2.091596097	-1.830724633	0	0.0279351661715744	0.0333905856471327	0	0.45837585511074	0	0.0453146565982639	0.0295978075515981	0.265064614385107	0
"BT771-P6-B01"	0.991197227	1.114491178	0.0369111917261024	0	0.0312118550652569	0	0	0.437252741042161	0.48686506895411	0.191962621448383	0.401117621860107	0
"BT771-P6-B02"	1.565609791	-1.244580438	0	0	0.0803373913211992	0	0	0	0.564385686746438	0.074864835502682	0.0469593944798313	0
"BT771-P6-B03"	-0.527201707	1.298546331	0.154223471493695	0	0.0684350125434955	0	0	0.352803210127727	0.515188155178117	0.5061568992565	0.139821108317835	0
"BT771-P6-B04"	-0.724563522	-0.627978744	0	0	0.0360824761910923	0.0326389077717497	0.166880646611825	0.337190573075619	0.540602507214801	0.352856758703927	0.467811968733978	0
"BT771-P6-B05"	0.608654224	1.329655934	0	0.0162164317470444	0.0550078155927428	0	0	0.198344071436645	0.673548769776541	0.29702269020928	0	0
"BT771-P6-B06"	1.667143639	-1.823428993	0.221399791606553	0.00933830419266732	0.258925855154283	0	0.0419069393942654	0.0979597603707471	0.353200177946091	0.196164554709069	0.379318691364367	0
"BT771-P6-B07"	0.478294178	1.143201723	0	0	0.0326662970149344	0	0	0.407073019102521	0.593963521051251	0.385967523308384	0.427310939931972	0
"BT771-P6-B09"	2.323286294	-2.034529895	0.0437130221749644	0.0229330728284057	0.0982232152567999	0	0.467864386063893	0	0.398439549659507	0	0	0
"BT771-P6-B10"	-0.039037416	0.918436632	0	0	0.0262254064051226	0	0	0.297600881654798	0.552784970399352	0.351776932279394	0.405131393189481	0
"BT771-P6-B11"	2.57021617	-2.386688839	0	0.0208018501166291	0.0933819175573693	0	0.165357604377055	0	0	0	0	0
"BT771-P6-B12"	0.754605349	-0.281801703	0	0	0.0940622210499604	0	0.169339240263004	0.122737933762857	0.513887779894373	0.70132378824725	0	0
"BT771-P6-C02"	0.8771566	-1.252247816	0.201318464244635	0	0	0	0	0.119474115519385	0.232835616594614	0	0.054094219032564	0
"BT771-P6-C04"	-0.780204019	0.94630448	0.109088899030986	0	0.0571176361225674	0	0	0.190332881202668	0.291477979171182	0	0.293731938060854	0
"BT771-P6-C05"	0.290997451	0.185100758	0	0	0.0503908421053089	0	0	0.0430244715722844	0.346310470302394	0	0.311465195011753	0
"BT771-P6-C06"	2.259772497	-2.261476917	0.524121240838763	0.0194603161945015	0.0125247685031453	0	0	0.233242907200181	0.23009798441831	0.040606168459971	0	0
"BT771-P6-C07"	1.49523431	1.740098582	0	0.0389461512390598	0.0665905690226343	0	0	0.605106250706454	0.470462089497759	0.617085589889864	0.26738291334259	0
"BT771-P6-C11"	2.000950998	-2.5363829	0	0	0.0295624123299876	0	0.2496946825359	0	0.283093980631252	0	0	0
"BT771-P6-D01"	1.003498786	-1.370854635	0	0	0.095817228120287	0	0	0	0	0	0.393332289540199	0
"BT771-P6-D03"	2.162709828	-2.584881099	0	0	0.311795992962117	0.0440321605177504	0.341520605918986	0	0	0	0	0
"BT771-P6-D05"	0.517453615	0.085890362	0	0	0.095412564835901	0	0.423857998348918	0.305230586639539	0.351283835422679	0.264346203623386	0.12087333952503	0
"BT771-P6-D06"	1.93598609	-1.79391203	0.542434401011581	0.0194603161945015	0.0280859778105065	0	0	0.369800497343732	0.251782312614781	0	0.0159524919382596	0
"BT771-P6-D09"	2.512047806	-2.61099466	0	0	0.451624751773351	0	0.755845734385063	0	0	0	0	0
"BT771-P6-D11"	2.594340947	-2.594436272	0	0	0.0362613490921615	0	0.467420996767017	0	0.218999167303546	0	0	0
"BT771-P6-D12"	2.570518542	-2.299750066	0.421946436840074	0	0.0983566368469417	0	0.58944173126738	0	0.339637491872654	0.0150577100003748	0	0
"BT771-P6-E02"	1.359256257	-0.481603703	0	0.0137592455989952	0.03962034758683	0	0	0	0.282329724982034	0.700384808747655	0	0
"BT771-P6-E04"	2.205798599	-2.316870772	0.395971218847823	0	0.13453881268781	0	0.463009273263097	0	0	0	0.429144818211773	0
"BT771-P6-E05"	-0.124296605	0.582962175	0.278009207803602	0	0.0533701022280354	0	0	0.346303831807392	0.463059075821004	0.105265470526434	0.0692963779425694	0
"BT771-P6-E06"	2.27894622	-2.387274029	0.244091270533332	0.00172058852847944	0.382186878046811	0	0.253042271727316	0	0.111914403367288	0	0.133615333421945	0
"BT771-P6-E07"	-0.823242631	-0.513839719	0	0	0.0160824332117063	0	0	0	0.142413907171456	0.220167218167457	0.119949480089734	0
"BT771-P6-E09"	1.452943161	-1.493659202	0.361534057879168	0	0.0333905856471327	0	0.238210899746803	0	0.219386998528523	0	0.454871016344444	0
"BT771-P6-E10"	0.226543071	-1.954568	0	0	0.000633620597754671	0	0	0	0	0	0	0
"BT771-P6-E11"	1.356728871	-1.0511667	0.441003349878148	0.0318247971450786	0.123860686962507	0	0	0	0.428827266816476	0	0	0
"BT771-P6-F01"	0.955293225	1.069172124	0	0	0.0518863368519531	0	0	0.321945292189443	0.497769970456386	0.408197862961288	0	0
"BT771-P6-F02"	-0.428125757	1.45795741	0	0	0.0490536938612505	0	0	0	0.321569119509051	0.423256746686037	0.0772979694935851	0
"BT771-P6-F03"	-1.334826951	-0.178233576	0	0	0.0485493309270881	0	0	0.410040126596586	0.431154254166334	0.461590584756989	0.318039475637453	0
"BT771-P6-F04"	1.001099568	1.395243823	0	0	0.0218840731258937	0	0	0.559426924381146	0.545393363523333	0.4693254283849	0.408124420948023	0
"BT771-P6-F05"	2.32485695	-1.850377055	0	0	0.19651094205169	0	0.0957477017139569	0	0.329531066421801	0	0.0359665052441223	0
"BT771-P6-F06"	2.264989235	-2.617419008	0	0	0.619428059374753	0	0.275034380852381	0	0	0	0	0
"BT771-P6-F07"	1.270487107	-1.766220957	0.528976684072322	0	0.0525475801173811	0	0	0.166200406917599	0.394937661833985	0.362258290943619	0	0
"BT771-P6-F08"	1.586755602	1.478346248	0	0	0.0417140402321319	0	0	0	0.514309831521553	0.61246111585436	0	0
"BT771-P6-F09"	1.247731558	1.236762869	0	0	0.0937909793557162	0	0	0.408175087600316	0.596199253995232	0.801735908485153	0.0408885653441525	0
"BT771-P6-F10"	-0.131625227	-1.502552706	0.533790028087093	0	0.0658164305655479	0	0	0	0.157687613355082	0.329264898776612	0.829189794285581	0
"BT771-P6-F11"	-0.186161487	-0.917858034	0	0	0.0380354163896512	0	0	0	0.451093341850411	0	0.572706346190861	0
"BT771-P6-G03"	-0.282517884	-0.182111407	0.532793679909109	0	0.326721617002154	0	0	0.345215892392902	0.330101406458531	0.370392200858858	0.405875324944494	0
"BT771-P6-G05"	1.392936925	-1.20914874	0	0	0.0554960506423826	0	0.333273564997086	0	0.406264614963441	0.254463444390152	0.241362602655611	0
"BT771-P6-G07"	0.479589204	-1.083460877	0	0	0.0158874324261144	0	0	0.366112806601108	0.233839415059258	0.431155911726377	0.0208214387711295	0
"BT771-P6-G09"	1.593887497	-1.208333898	0	0	0	0.289695610619372	0	0	0.124585077623279	0	0	0
"BT771-P6-G10"	1.232993269	-1.976343841	0	0	0.117402202296852	0	0	0	0.0179132398736126	0	0.544506142454308	0
"BT771-P6-G11"	1.701744555	-2.134128871	0	0.891704380071373	0.0385647042362577	0	0	0	0	0	0	0
"BT771-P6-G12"	-0.688527688	1.453019391	0	0	0	0	0	0	0.450488781411478	0	0	0
"BT771-P6-H01"	0.232961605	-1.305771212	0.322241453676953	0	0.0209281294250976	0	0	0	0.169265516100699	0	0.191173160299943	0
"BT771-P6-H02"	2.40783862	-2.141179973	0.425623101947567	0.029239019916665	0.0699598307165445	0	0.494423404946784	0	0.312033034094927	0	0.0353177275507967	0
"BT771-P6-H03"	-0.661951045	-1.940941351	0	0.0104499690982675	0	0	0	0	0.169083007288946	0	0.64376047916388	0
"BT771-P6-H04"	0.656280989	0.72922699	0	0	0.0705668256431236	0	0	0.49437662484458	0.365074657510808	0.546826448832694	0	0
"BT771-P6-H07"	1.704910595	-1.291142104	0	0	0.017060369482306	0	0.0106936630620631	0.222504803888324	0.315238345101349	0	0.546530328857484	0
"BT771-P6-H11"	0.602779832	-1.849619909	0.255415960387328	0	0.0984900584370835	0.165083259902203	0	0	0.274265116862674	0	0.469939959568086	0
"BT771-P7-A01"	0.372430105	-1.591921339	0	0	0.211275287246501	0	0.345355923336966	0	0.236827996851723	0.0977348549396844	0.350893578027461	0
"BT771-P7-A05"	1.401363882	1.385146492	0	0	0.074022591444928	0	0	0.162018198259297	0.647700959311942	0.637261911887404	0.231085963993334	0
"BT771-P7-A07"	2.455308723	-2.2793077	0	0.306923981738073	0.297163603186127	0	0.0260934601211714	0	0.322561511172961	0	0.0937717326825087	0
"BT771-P7-A08"	2.191035858	-2.110735146	0	0	0.771631304128808	0	0	0	0	0	0.0353177275507967	0
"BT771-P7-A09"	0.285110794	-1.927395416	0	0	0.175251457908219	0	0.0682841686654377	0	0	0.268524662396582	0	0
"BT771-P7-A10"	1.059946025	-0.185870658	0.0750853600158473	0	0.0490536938612505	0	0	0	0.210478287154802	0	0.238404176374047	0
"BT771-P7-A11"	1.371819855	-0.941019441	0.11410431929594	0	0.0696548670819347	0	0	0	0.579282968505823	0.0684328259304586	0	0
"BT771-P7-A12"	1.547288859	1.390312303	0.0622521148219453	0	0.0577627515034727	0	0	0.35334011529332	0.573648008942932	0.264733532666969	0	0
"BT771-P7-B01"	-0.495807966	0.403726956	0	0	0.0359050694613433	0.30673537279081	0	0	0.457846167885293	0.0585406769022289	0.251950654610685	0
"BT771-P7-B03"	2.002138821	-1.739795746	0	0	0.161220198373527	0	0	0	0.405671461325242	0	0.0882251159230371	0
"BT771-P7-B04"	2.231934837	-2.21091963	0	0.0221356087641301	0.0332102465747433	0	0	0	0.162660978475367	0	0.117933944055803	0
"BT771-P7-B05"	1.512323811	-1.58687881	0.467708287662725	0	0.0778639603039553	0	0	0	0.163938540157642	0	0.0199010394835316	0
"BT771-P7-B06"	0.861452526	-2.153649749	0	0	0.364211617660676	0	0	0	0.108034950437451	0	0.340392029764831	0
"BT771-P7-B07"	0.646573136	1.091157296	0	0	0.054353903183916	0	0	0	0	0	0	0
"BT771-P7-B08"	1.908849074	-2.517565132	0	0	0.513907709457122	0	0	0	0	0	0	0
"BT771-P7-B09"	-1.037789678	-0.941873768	0	0	0.0475376727161229	0	0	0.153357070193286	0.61581895125874	0.168499871202261	0.448954163781314	0
"BT771-P7-B10"	2.120619314	-2.144269059	0.4581377319249	0	0.398901231097541	0	0.279335257032082	0	0.328105216329976	0	0.0721163983162247	0
"BT771-P7-B11"	0.4723018	0.094717387	0	0	0.169357449200856	0.399874280438382	0	0	0.235105569940799	0.400838611133214	0	0
"BT771-P7-C02"	1.541261893	-1.958726872	0.21003300253377	0	0.0493879809222651	0.552229801030062	0.201394069480678	0	0.225649332131817	0	0.0641372977252442	0
"BT771-P7-C03"	0.498893531	1.628356698	0	0	0.103476507097218	0	0	0.350076297049847	0.171660944254965	0.453362776891791	0	0
"BT771-P7-C04"	1.88978434	-0.906097384	0.334323929469134	0	0.147350217684062	0	0.119500066347621	0	0.507853582305771	0.601287259809184	0	0
"BT771-P7-C05"	-0.331448872	-0.2617228	0	0	0.0853414340371763	0	0	0	0.549465591385584	0.325685039434407	0.293109111475261	0
"BT771-P7-C06"	2.364114917	2.224047024	0	0	0.17856500509196	0	0	0	0.781776495146406	0	0	0
"BT771-P7-C07"	1.385171313	-1.095477553	0	0.107266891285711	0.0687399761781053	0.361549555831341	0.504288816802283	0.126278682039109	0.470462089497759	0	0	0
"BT771-P7-C11"	1.961333215	-1.794458636	0.385839340192824	0	0.0548450705761962	0	0.211953385585787	0	0.338416964194052	0.126034523333093	0.0706164242892559	0
"BT771-P7-C12"	1.032070492	0.009417519	0	0	0.0321223474551256	0	0	0.0688778682039109	0.273170063992152	0.456813526552801	0.381602388844873	0
"BT771-P7-D01"	0.171428347	-0.515432234	0.464705210055841	0	0.559681578074997	0	0	0	0.206953585727811	0	0	0
"BT771-P7-D02"	-1.164562764	0.687173059	0	0.0336210849498595	0.0582451218678315	0	0.344579992067432	0	0.394059338177421	0	0.193941278458132	0
"BT771-P7-D03"	1.403490285	-0.945751663	0	0.056958870790885	0.118130889443011	0	0	0	0.486055186101954	0	0	0
"BT771-P7-D04"	0.549892624	-0.437239468	0	0	0.0341119419366905	0	0	0	0.23352002463869	0	0	0
"BT771-P7-D05"	0.355103042	-0.61917654	0	0	0.0389180515244354	0	0.224244136895199	0	0	0	0.187903320725582	0
"BT771-P7-D06"	1.743403498	-1.146006681	0.185503191053244	0	0	0	0	0	0.463252991433493	0.432141840200951	0	0
"BT771-P7-D07"	1.15434345	-2.038311705	0	0	0.190572948204721	0	0	0	0.0128178219854677	0	0.192678324548458	0
"BT771-P7-D08"	0.228701901	-1.135458379	0	0	0.0410190750263385	0	0	0	0.316424652377748	0	0	0
"BT771-P7-D09"	0.710503736	-0.660321629	0.559217956235098	0	0.0619061516544693	0	0.270267945910961	0.425977732564711	0.530267945749256	0	0.525734841194088	0
"BT771-P7-D10"	-0.600855899	-1.909226161	0	0	0.455686046330414	0	0	0	0.106662712309079	0	0.493728474990025	0
"BT771-P7-D11"	-0.668871951	1.227460249	0.337369106294805	0.0310512570027313	0.0373272556419756	0	0	0.615914999434837	0.550013117820845	0.156574831557409	0.0698621120911493	0
"BT771-P7-D12"	2.51026701	-2.417365394	0.344357576613628	0	0.0545181143717829	0	0	0	0.123033752723374	0.057217889532175	0	0
"BT771-P7-E01"	0.04302207	0.60248051	0	0.059074144221376	0.0688939241667304	0	0	0.490801966768396	0.475503895422451	0.106082382691081	0.240220753915358	0
"BT771-P7-E02"	2.23953088	-2.268772633	0.407843198546064	0	0.00748099254438965	0.156561413445992	0.446493021954454	0	0	0	0	0
"BT771-P7-E03"	0.950624399	-1.286027751	0.468802867351215	0.0351522159532686	0.105284296335073	0.0393820939320962	0.301770755454023	0.253249689160167	0.410793114855077	0	0	0
"BT771-P7-E04"	2.267630187	2.170764325	0	0	0	0	0	0	0.797187082938848	0	0	0
"BT771-P7-E05"	0.511700008	0.82271426	0	0.0297573715584441	0.0520520142111401	0	0	0.21333502882333	0.328276318340995	0.370169193227704	0	0
"BT771-P7-E08"	0.464850495	0.39083701	0	0	0.0982232152567999	0	0	0	0.366660202812917	0	0.171756541494095	0
